,sentiment,word,count
1077,Netral,jangan,2
1078,Netral,jaya,2
1079,Netral,juara,2
1080,Netral,kabar,2
1081,Netral,kantor,2
1082,Netral,kasih,2
1083,Netral,kemarin,2
1084,Netral,ketidakpercayaan,2
1085,Netral,kitchen,2
1086,Netral,komsepnya,2
1087,Netral,kuota,2
1088,Netral,lagi,2
1089,Netral,langganan,2
1090,Netral,mah,2
1091,Netral,mahal,2
1092,Netral,margin,2
1093,Netral,media,2
1094,Netral,membayar,2
1095,Netral,mendukung,2
1096,Netral,mengajak,2
1097,Netral,mengajari,2
1098,Netral,menggambarkan,2
1099,Netral,menginspirasi,2
1100,Netral,menyangka,2
1101,Netral,minipack,2
1102,Netral,mocos,2
1103,Netral,muda,2
1104,Netral,mumpung,2
1105,Netral,murah,2
1106,Netral,music,2
1107,Netral,namanya,2
1108,Netral,oke,2
1109,Netral,orang,2
1110,Netral,parah,2
1111,Netral,pas,2
1112,Netral,pasang,2
1113,Netral,pelanggan,2
1114,Netral,penasaran,2
1115,Netral,perbedaan,2
1116,Netral,plasa,2
1117,Netral,saksikan,2
1118,Netral,sebagai,2
1119,Netral,sebenarnya,2
1120,Netral,sekeren,2
1121,Netral,selamat,2
1122,Netral,streess,2
1123,Netral,stuck,2
1124,Netral,sulit,2
1125,Netral,susah,2
1126,Netral,telkom,2
1127,Netral,temanya,2
1128,Netral,terbaik,2
1129,Netral,terbarunya,2
1130,Netral,terbaruuu,2
1131,Netral,terdepan,2
1132,Netral,terhubung,2
1133,Netral,terima,2
1134,Netral,tinggal,2
1135,Netral,travel,2
1136,Netral,tvcnya,2
1137,Netral,wah,2
1138,Netral,wih,2
1139,Netral,wkwk,2
1140,Netral,world,2
1141,Netral,wow,2
1142,Netral,zaman,2
1143,Netral,action,1
1144,Netral,adinda,1
1145,Netral,admin,1
1146,Netral,air,1
1147,Netral,aktingnya,1
1148,Netral,angka,1
1149,Netral,aniplus,1
1150,Netral,anjay,1
1151,Netral,anjinglah,1
1152,Netral,anti,1
1153,Netral,apapun,1
1154,Netral,arah,1
1155,Netral,asekkkk,1
1156,Netral,axn,1
1157,Netral,baby,1
1158,Netral,back,1
1159,Netral,bagaimana,1
1160,Netral,baik,1
1161,Netral,bang,1
1162,Netral,bange,1
1163,Netral,bangetjangan,1
1164,Netral,bangetkan,1
1165,Netral,bangkit,1
1166,Netral,baru,1
1167,Netral,baruuu,1
1168,Netral,batas,1
1169,Netral,batasan,1
1170,Netral,beli,1
1171,Netral,belum,1
1172,Netral,bening,1
1173,Netral,bentuk,1
1174,Netral,beranekaragam,1
1175,Netral,berartii,1
1176,Netral,berbasis,1
1177,Netral,berbuat,1
1178,Netral,berdaya,1
1179,Netral,bergerak,1
1180,Netral,berkah,1
1181,Netral,berkarya,1
1182,Netral,berkat,1
1183,Netral,berkelas,1
1184,Netral,berkualitass,1
1185,Netral,berlamalama,1
1186,Netral,berlangganan,1
1187,Netral,bersamaan,1
1188,Netral,besaaar,1
1189,Netral,besstt,1
1190,Netral,betulan,1
1191,Netral,bhinneka,1
1192,Netral,biar,1
1193,Netral,bioskop,1
1194,Netral,bisa,1
1195,Netral,box,1
1196,Netral,broadband,1
1197,Netral,buffering,1
1198,Netral,buruaan,1
1199,Netral,buruan,1
1200,Netral,butuh,1
1201,Netral,cakupan,1
1202,Netral,capex,1
1203,Netral,caption,1
1204,Netral,cepatan,1
1205,Netral,cepatnya,1
1206,Netral,chattingan,1
1207,Netral,ciamik,1
1208,Netral,cintamani,1
1209,Netral,contoh,1
1210,Netral,contohnya,1
1211,Netral,cra,1
1212,Netral,csimiami,1
1213,Netral,cup,1
1214,Netral,cussss,1
1215,Netral,cuy,1
1216,Netral,daerah,1
1217,Netral,daftar,1
1218,Netral,dapatnya,1
1219,Netral,dar,1
1220,Netral,dehapalagi,1
1221,Netral,dengar,1
1222,Netral,dengarkan,1
1223,Netral,dewasa,1
1224,Netral,diajak,1
1225,Netral,dibaliknya,1
1226,Netral,dibutuhin,1
1227,Netral,dikantor,1
1228,Netral,dikirain,1
1229,Netral,diluar,1
1230,Netral,dimana,1
1231,Netral,dinikmatiii,1
1232,Netral,dipahami,1
1233,Netral,disconnect,1
1234,Netral,disegel,1
1235,Netral,ditonton,1
1236,Netral,ditugaskan,1
1237,Netral,dlaptop,1
1238,Netral,doang,1
1239,Netral,drama,1
1240,Netral,dual,1
1241,Netral,duduk,1
1242,Netral,dunia,1
1243,Netral,dustin,1
1244,Netral,ebitda,1
1245,Netral,edit,1
1246,Netral,edukasinya,1
1247,Netral,emak,1
1248,Netral,enaknya,1
1249,Netral,engah,1
1250,Netral,episode,1
1251,Netral,era,1
1252,Netral,event,1
1253,Netral,excited,1
1254,Netral,eyes,1
1255,Netral,faaaggghhh,1
1256,Netral,farel,1
1257,Netral,fasilitasnya,1
1258,Netral,favorit,1
1259,Netral,favorite,1
1260,Netral,favoritku,1
1261,Netral,filmfilm,1
1262,Netral,fixed,1
1263,Netral,folknation,1
1264,Netral,free,1
1265,Netral,fresh,1
1266,Netral,fressh,1
1267,Netral,gaessss,1
1268,Netral,gais,1
1269,Netral,gambar,1
1270,Netral,gamood,1
1271,Netral,gasi,1
1272,Netral,gembira,1
1273,Netral,gembirasekarang,1
1274,Netral,gess,1
1275,Netral,goks,1
1276,Netral,gtv,1
1277,Netral,hah,1
1278,Netral,hahahaha,1
1279,Netral,halo,1
1280,Netral,hape,1
1281,Netral,hari,1
1282,Netral,hastag,1
1283,Netral,healing,1
1284,Netral,heubat,1
1285,Netral,hihi,1
1286,Netral,hmm,1
1287,Netral,hp,1
1288,Netral,hubungannya,1
1289,Netral,huhuhu,1
1290,Netral,hujan,1
1291,Netral,indihomebisa,1
1292,Netral,indohome,1
1293,Netral,informasi,1
1294,Netral,inner,1
1295,Netral,interaktif,1
1296,Netral,international,1
1297,Netral,isi,1
1298,Netral,istirahatnya,1
1299,Netral,jakarta,1
1300,Netral,jalanjalan,1
1301,Netral,jangkauannya,1
1302,Netral,jawa,1
1303,Netral,jelek,1
1304,Netral,jenuh,1
1305,Netral,jernih,1
1306,Netral,jual,1
1307,Netral,kamar,1
1308,Netral,kamjuan,1
1309,Netral,kartunnya,1
1310,Netral,karya,1
1311,Netral,kaum,1
1312,Netral,kbs,1
1313,Netral,kearah,1
1314,Netral,kebangetan,1
1315,Netral,keberagaman,1
1316,Netral,kegiatan,1
1317,Netral,kelihtannya,1
1318,Netral,keliling,1
1319,Netral,kenal,1
1320,Netral,kepada,1
1321,Netral,kepadatan,1
1322,Netral,keragamannya,1
1323,Netral,kereeeennnnn,1
1324,Netral,kerenbanget,1
1325,Netral,kerensemua,1
1326,Netral,kerja,1
1327,Netral,ketemu,1
1328,Netral,ketidak,1
1329,Netral,ketinggalan,1
1330,Netral,keunggulannya,1
1331,Netral,keyword,1
1332,Netral,koh,1
1333,Netral,komputer,1
1334,Netral,koneksi,1
1335,Netral,koneksinya,1
1336,Netral,konsepnyaa,1
1337,Netral,konsepnyakalo,1
1338,Netral,konseppp,1
1339,Netral,konsisten,1
1340,Netral,konten,1
1341,Netral,kreasikan,1
1342,Netral,kreativitas,1
1343,Netral,kualitas,1
1344,Netral,kuat,1
1345,Netral,lagu,1
1346,Netral,lah,1
1347,Netral,lakukan,1
1348,Netral,landsekap,1
1349,Netral,langkahlangkah,1
1350,Netral,launching,1
1351,Netral,layaknya,1
1352,Netral,lebih,1
1353,Netral,lemot,1
1354,Netral,lho,1
1355,Netral,lhobagi,1
1356,Netral,link,1
1357,Netral,lipat,1
1358,Netral,list,1
1359,Netral,listrik,1
1360,Netral,lo,1
1361,Netral,lol,1
1362,Netral,love,1
1363,Netral,loversuseeprime,1
1364,Netral,mabar,1
1365,Netral,magang,1
1366,Netral,main,1
1367,Netral,maju,1
1368,Netral,makan,1
1369,Netral,makna,1
1370,Netral,maksimal,1
1371,Netral,manfaatin,1
1372,Netral,mantab,1
1373,Netral,mantapss,1
1374,Netral,mantapsss,1
1375,Netral,masang,1
1376,Netral,masuk,1
1377,Netral,masyaallah,1
1378,Netral,masyarakat,1
1379,Netral,meditasi,1
1380,Netral,melihat,1
1381,Netral,membangun,1
1382,Netral,memberdayakan,1
1383,Netral,memiliki,1
1384,Netral,menampilkan,1
1385,Netral,menarikbuat,1
1386,Netral,menawarkan,1
1387,Netral,mengasah,1
1388,Netral,menghadapi,1
1389,Netral,menghitung,1
1390,Netral,mengikuti,1
1391,Netral,menguntungkan,1
1392,Netral,menikmati,1
1393,Netral,menonjolkan,1
1394,Netral,menunggu,1
1395,Netral,menyadari,1
1396,Netral,menyadarkanku,1
1397,Netral,menyajikan,1
1398,Netral,menyaksikan,1
1399,Netral,menyatukan,1
1400,Netral,menyebalkan,1
1401,Netral,merah,1
1402,Netral,merasakan,1
1403,Netral,merauke,1
1404,Netral,merindukan,1
1405,Netral,mewujudkannya,1
1406,Netral,meyesuaikan,1
1407,Netral,milenial,1
1408,Netral,miminnya,1
1409,Netral,mimpi,1
1410,Netral,mix,1
1411,Netral,mnc,1
1412,Netral,modal,1
1413,Netral,modelnya,1
1414,Netral,modern,1
1415,Netral,muslim,1
1416,Netral,myindihome,1
1417,Netral,nalar,1
1418,Netral,natural,1
1419,Netral,neechan,1
1420,Netral,negaramarket,1
1421,Netral,ngapangapain,1
1422,Netral,ngegame,1
1423,Netral,nihhhhh,1
1424,Netral,nikmati,1
1425,Netral,nontonnya,1
1426,Netral,nungguinnya,1
1427,Netral,nusantarabravo,1
1428,Netral,nyanyi,1
1429,Netral,nyediain,1
1430,Netral,of,1
1431,Netral,ok,1
1432,Netral,orbitnya,1
1433,Netral,organik,1
1434,Netral,out,1
1435,Netral,p,1
1436,Netral,pacar,1
1437,Netral,peduli,1
1438,Netral,pegawai,1
1439,Netral,pembaruan,1
1440,Netral,pembiaran,1
1441,Netral,pemerintah,1
1442,Netral,penduduknya,1
1443,Netral,penetrasi,1
1444,Netral,percayaan,1
1445,Netral,perdana,1
1446,Netral,perhatian,1
1447,Netral,pernah,1
1448,Netral,pesulap,1
1449,Netral,phone,1
1450,Netral,piala,1
1451,Netral,pindah,1
1452,Netral,place,1
1453,Netral,play,1
1454,Netral,pokok,1
1455,Netral,positif,1
1456,Netral,praktek,1
1457,Netral,proooooooo,1
1458,Netral,provider,1
1459,Netral,puas,1
1460,Netral,punuk,1
1461,Netral,qatar,1
1462,Netral,rasio,1
1463,Netral,raven,1
1464,Netral,rcti,1
1465,Netral,reaction,1
1466,Netral,reformasi,1
1467,Netral,relatif,1
1468,Netral,release,1
1469,Netral,rendah,1
1470,Netral,ribu,1
1471,Netral,ruang,1
1472,Netral,sabang,1
1473,Netral,sabar,1
1474,Netral,sangat,1
1475,Netral,sangatt,1
1476,Netral,sapusapu,1
1477,Netral,satelit,1
1478,Netral,sedih,1
1479,Netral,sedihan,1
1480,Netral,sejenis,1
1481,Netral,seluas,1
1482,Netral,semenarik,1
1483,Netral,semoga,1
1484,Netral,sempat,1
1485,Netral,semurah,1
1486,Netral,senang,1
1487,Netral,seperi,1
1488,Netral,seprti,1
1489,Netral,sesedih,1
1490,Netral,setujuu,1
1491,Netral,sinematografik,1
1492,Netral,sinyalmu,1
1493,Netral,sobat,1
1494,Netral,sosial,1
1495,Netral,spechless,1
1496,Netral,spotv,1
1497,Netral,stop,1
1498,Netral,super,1
1499,Netral,suram,1
1500,Netral,tambak,1
1501,Netral,tampil,1
1502,Netral,tamu,1
1503,Netral,tantangan,1
1504,Netral,tapi,1
1505,Netral,tarif,1
1506,Netral,tayang,1
1507,Netral,tayangan,1
1508,Netral,tayangantayangan,1
1509,Netral,tcc,1
1510,Netral,tekad,1
1511,Netral,teknisi,1
1512,Netral,telepon,1
1513,Netral,teman,1
1514,Netral,tembus,1
1515,Netral,tenar,1
1516,Netral,terbaikkkk,1
1517,Netral,terbarukeren,1
1518,Netral,terkesan,1
1519,Netral,ternyaa,1
1520,Netral,tersebut,1
1521,Netral,teruslah,1
1522,Netral,thaiviet,1
1523,Netral,thee,1
1524,Netral,top,1
1525,Netral,topss,1
1526,Netral,trouble,1
1527,Netral,tua,1
1528,Netral,tumbuh,1
1529,Netral,tvn,1
1530,Netral,tvod,1
1531,Netral,twt,1
1532,Netral,upload,1
1533,Netral,usee,1
1534,Netral,useetv,1
1535,Netral,via,1
1536,Netral,vibes,1
1537,Netral,vision,1
1538,Netral,waaah,1
1539,Netral,waahh,1
1540,Netral,wakanda,1
1541,Netral,warga,1
1542,Netral,weee,1
1543,Netral,wehh,1
1544,Netral,wellplayed,1
1545,Netral,wilayah,1
1546,Netral,wkwkkwkwkw,1
1547,Netral,woii,1
1548,Netral,woy,1
1549,Netral,yaaampun,1
1550,Netral,yahsaksikan,1
1551,Netral,yeayyyy,1
1552,Netral,your,1
1553,Netral,yt,1
1554,Positif,tvc,116
1555,Positif,kak,76
1556,Positif,ya,55
1557,Positif,keren,48
1558,Positif,layanan,48
1559,Positif,terbaru,48
1560,Positif,nomor,42
1561,Positif,banget,39
1562,Positif,dm,38
1563,Positif,nih,38
1564,Positif,pemilik,38
1565,Positif,berubah,37
1566,Positif,internet,35
1567,Positif,tagihan,35
1568,Positif,hai,31
1569,Positif,ayunk,30
1570,Positif,kebaikan,30
1571,Positif,perubahan,30
1572,Positif,yang,30
1573,Positif,yuk,30
1574,Positif,alamat,28
1575,Positif,tema,28
1576,Positif,kasih,26
1577,Positif,nya,25
1578,Positif,relasi,25
1579,Positif,terima,25
1580,Positif,kayak,22
1581,Positif,indonesia,21
1582,Positif,sobat,21
1583,Positif,dibantu,20
1584,Positif,pas,20
1585,Positif,via,20
1586,Positif,lihat,19
1587,Positif,tv,19
1588,Positif,dengan,18
1589,Positif,iya,18
1590,Positif,seputar,18
1591,Positif,speed,18
1592,Positif,sudah,17
1593,Positif,aplikasi,16
1594,Positif,dibayarkan,16
1595,Positif,lengkap,16
1596,Positif,nama,16
1597,Positif,semangat,16
1598,Positif,akun,15
1599,Positif,kakak,15
1600,Positif,mantap,15
1601,Positif,tanggal,15
1602,Positif,detailnya,14
1603,Positif,memang,14
1604,Positif,sih,14
1605,Positif,hp,13
1606,Positif,frans,12
1607,Positif,myindihome,12
1608,Positif,sesuai,12
1609,Positif,adhan,11
1610,Positif,cek,11
1611,Positif,detail,11
1612,Positif,infoin,11
1613,Positif,laporannya,11
1614,Positif,lunas,11
1615,Positif,terbaik,11
1616,Positif,konsep,10
1617,Positif,on,10
1618,Positif,saja,10
1619,Positif,deh,9
1620,Positif,folknation,9
1621,Positif,kalo,9
1622,Positif,laporan,9
1623,Positif,mandiri,9
1624,Positif,november,9
1625,Positif,silakan,9
1626,Positif,terbarunya,9
1627,Positif,ayo,8
1628,Positif,bulannya,8
1629,Positif,buruan,8
1630,Positif,caption,8
1631,Positif,channel,8
1632,Positif,demand,8
1633,Positif,fitur,8
1634,Positif,kebutuhan,8
1635,Positif,loh,8
1636,Positif,ponselnya,8
1637,Positif,promo,8
1638,Positif,sod,8
1639,Positif,upgrade,8
1640,Positif,aktifkan,7
1641,Positif,alternatif,7
1642,Positif,bangga,7
1643,Positif,bayar,7
1644,Positif,dapat,7
1645,Positif,enggak,7
1646,Positif,ervien,7
1647,Positif,guys,7
1648,Positif,halo,7
1649,Positif,informasi,7
1650,Positif,ketinggalan,7
1651,Positif,konten,7
1652,Positif,permintaan,7
1653,Positif,registrasi,7
1654,Positif,tau,7
1655,Positif,bantu,6
1656,Positif,benar,6
1657,Positif,indonesiaku,6
1658,Positif,kesempatan,6
1659,Positif,mencari,6
1660,Positif,minipack,6
1661,Positif,paket,6
1662,Positif,produk,6
1663,Positif,solusikan,6
1664,Positif,streaming,6
1665,Positif,tayang,6
1666,Positif,tim,6
1667,Positif,upload,6
1668,Positif,android,5
1669,Positif,annyeonghaseyo,5
1670,Positif,bandung,5
1671,Positif,competition,5
1672,Positif,data,5
1673,Positif,episode,5
1674,Positif,hello,5
1675,Positif,infokan,5
1676,Positif,informasikan,5
1677,Positif,ini,5
1678,Positif,ios,5
1679,Positif,jaringan,5
1680,Positif,jatuh,5
1681,Positif,kabar,5
1682,Positif,kidcc,5
1683,Positif,kpop,5
1684,Positif,lovers,5
1685,Positif,max,5
1686,Positif,media,5
1687,Positif,menyambangi,5
1688,Positif,mohon,5
1689,Positif,music,5
1690,Positif,my,5
1691,Positif,of,5
1692,Positif,pastinya,5
1693,Positif,pemasangan,5
1694,Positif,prime,5
1695,Positif,ragu,5
1696,Positif,riez,5
1697,Positif,stream,5
1698,Positif,temporer,5
1699,Positif,the,5
1700,Positif,tvnya,5
1701,Positif,usee,5
1702,Positif,useetv,5
1703,Positif,utama,5
1704,Positif,video,5
1705,Positif,yan,5
1706,Positif,amp,4
1707,Positif,barusan,4
1708,Positif,belum,4
1709,Positif,bentuk,4
1710,Positif,berlangganan,4
1711,Positif,biru,4
1712,Positif,denda,4
1713,Positif,event,4
1714,Positif,gaes,4
1715,Positif,hastag,4
1716,Positif,ika,4
1717,Positif,kabel,4
1718,Positif,kemudahan,4
1719,Positif,keyword,4
1720,Positif,kreasikan,4
1721,Positif,netflix,4
1722,Positif,otto,4
1723,Positif,pakai,4
1724,Positif,pembayaran,4
1725,Positif,ribu,4
1726,Positif,richi,4
1727,Positif,semenarik,4
1728,Positif,setuju,4
1729,Positif,sok,4
1730,Positif,sosial,4
1731,Positif,takut,4
1732,Positif,tempo,4
1733,Positif,terisolir,4
1734,Positif,tonton,4
1735,Positif,tunggal,4
1736,Positif,aktif,3
1737,Positif,androidios,3
1738,Positif,apps,3
1739,Positif,aura,3
1740,Positif,bagaimana,3
1741,Positif,berbeda,3
1742,Positif,bikin,3
1743,Positif,bundling,3
1744,Positif,cashback,3
1745,Positif,checkout,3
1746,Positif,diinformasikan,3
1747,Positif,dikabarin,3
1748,Positif,dikenakan,3
1749,Positif,dunia,3
1750,Positif,early,3
1751,Positif,error,3
1752,Positif,fiber,3
1753,Positif,fifa,3
1754,Positif,free,3
1755,Positif,gue,3
1756,Positif,harbolnas,3
1757,Positif,harga,3
1758,Positif,i,3
1759,Positif,itu,3
1760,Positif,keragaman,3
1761,Positif,lagi,3
1762,Positif,langsung,3
1763,Positif,luas,3
1764,Positif,mah,3
1765,Positif,mbps,3
1766,Positif,me,3
1767,Positif,menarik,3
1768,Positif,min,3
1769,Positif,nikmati,3
1770,Positif,p,3
1771,Positif,pagii,3
1772,Positif,pelayanan,3
1773,Positif,perangkat,3
1774,Positif,pesan,3
1775,Positif,pokoknya,3
1776,Positif,registrasinya,3
1777,Positif,rezeki,3
1778,Positif,salah,3
1779,Positif,semoga,3
1780,Positif,seru,3
1781,Positif,store,3
1782,Positif,suka,3
1783,Positif,telat,3
1784,Positif,tibatiba,3
1785,Positif,tindak,3
1786,Positif,tuh,3
1787,Positif,vidio,3
1788,Positif,world,3
1789,Positif,a,2
1790,Positif,ah,2
1791,Positif,akhiran,2
1792,Positif,alasan,2
1793,Positif,arah,2
1794,Positif,ardianto,2
1795,Positif,at,2
1796,Positif,bagus,2
1797,Positif,bang,2
1798,Positif,bapakibu,2
1799,Positif,beautiful,2
1800,Positif,beraneka,2
1801,Positif,berwarna,2
1802,Positif,best,2
1803,Positif,bhineka,2
1804,Positif,bhinekatunggalika,2
1805,Positif,biar,2
1806,Positif,box,2
1807,Positif,budaya,2
1808,Positif,cakep,2
1809,Positif,can,2
1810,Positif,care,2
1811,Positif,cari,2
1812,Positif,coba,2
1813,Positif,cup,2
1814,Positif,dalam,2
1815,Positif,digital,2
1816,Positif,dimana,2
1817,Positif,diplomat,2
1818,Positif,disneyhotstar,2
1819,Positif,ditengah,2
1820,Positif,drama,2
1821,Positif,dukungan,2
1822,Positif,game,2
1823,Positif,gila,2
1824,Positif,gua,2
1825,Positif,habis,2
1826,Positif,hadir,2
1827,Positif,harus,2
1828,Positif,hayo,2
1829,Positif,hi,2
1830,Positif,home,2
1831,Positif,homie,2
1832,Positif,ig,2
1833,Positif,ih,2
1834,Positif,indibasketball,2
1835,Positif,indihomewow,2
1836,Positif,inditainment,2
1837,Positif,is,2
1838,Positif,isp,2
1839,Positif,istri,2
1840,Positif,jalur,2
1841,Positif,jawabannya,2
1842,Positif,jiwa,2
1843,Positif,juga,2
1844,Positif,kawan,2
1845,Positif,kecepatan,2
1846,Positif,kenzo,2
1847,Positif,kode,2
1848,Positif,kondisi,2
1849,Positif,konsepnya,2
1850,Positif,ku,2
1851,Positif,kuota,2
1852,Positif,lakukan,2
1853,Positif,lanjuti,2
1854,Positif,lho,2
1855,Positif,lu,2
1856,Positif,lupa,2
1857,Positif,maaf,2
1858,Positif,mahal,2
1859,Positif,malam,2
1860,Positif,mantapppp,2
1861,Positif,masih,2
1862,Positif,masuk,2
1863,Positif,melihat,2
1864,Positif,membuka,2
1865,Positif,memiliki,2
1866,Positif,menarikbuat,2
1867,Positif,menikmati,2
1868,Positif,menonton,2
1869,Positif,minimal,2
1870,Positif,muncul,2
1871,Positif,musa,2
1872,Positif,ninu,2
1873,Positif,nyaman,2
1874,Positif,oh,2
1875,Positif,online,2
1876,Positif,other,2
1877,Positif,pastikan,2
1878,Positif,pelanggan,2
1879,Positif,pertandingan,2
1880,Positif,piala,2
1881,Positif,provider,2
1882,Positif,qatar,2
1883,Positif,ragam,2
1884,Positif,revenger,2
1885,Positif,riza,2
1886,Positif,rona,2
1887,Positif,rumah,2
1888,Positif,sadar,2
1889,Positif,satunya,2
1890,Positif,sekeren,2
1891,Positif,selalu,2
1892,Positif,sesuaijgn,2
1893,Positif,slogan,2
1894,Positif,starlink,2
1895,Positif,story,2
1896,Positif,susah,2
1897,Positif,tapi,2
1898,Positif,tcv,2
1899,Positif,telkom,2
1900,Positif,terbaruuu,2
1901,Positif,this,2
1902,Positif,time,2
1903,Positif,tolong,2
1904,Positif,tvcnya,2
1905,Positif,up,2
1906,Positif,versi,2
1907,Positif,viu,2
1908,Positif,wah,2
1909,Positif,wih,2
1910,Positif,wow,2
1911,Positif,wts,2
1912,Positif,you,2
1913,Positif,acara,1
1914,Positif,account,1
1915,Positif,ada,1
1916,Positif,admin,1
1917,Positif,aing,1
1918,Positif,aisah,1
1919,Positif,ajg,1
1920,Positif,akses,1
1921,Positif,aktivitas,1
1922,Positif,aku,1
1923,Positif,alasannya,1
1924,Positif,alby,1
1925,Positif,alternatifnya,1
1926,Positif,always,1
1927,Positif,ambis,1
1928,Positif,amel,1
1929,Positif,ampun,1
1930,Positif,anak,1
1931,Positif,andi,1
1932,Positif,aniplus,1
1933,Positif,anjirt,1
1934,Positif,anteng,1
1935,Positif,anw,1
1936,Positif,app,1
1937,Positif,are,1
1938,Positif,ariev,1
1939,Positif,aselik,1
1940,Positif,asli,1
1941,Positif,ass,1
1942,Positif,assurance,1
1943,Positif,availability,1
1944,Positif,avy,1
1945,Positif,baca,1
1946,Positif,bad,1
1947,Positif,bagusnya,1
1948,Positif,bahagia,1
1949,Positif,baikkeren,1
1950,Positif,bajadi,1
1951,Positif,bandwidth,1
1952,Positif,bangkit,1
1953,Positif,bangsa,1
1954,Positif,bangtt,1
1955,Positif,bareng,1
1956,Positif,barengbareng,1
1957,Positif,bari,1
1958,Positif,barunyaa,1
1959,Positif,batas,1
1960,Positif,bawa,1
1961,Positif,bayangkan,1
1962,Positif,be,1
1963,Positif,beda,1
1964,Positif,begini,1
1965,Positif,begitu,1
1966,Positif,belajar,1
1967,Positif,beli,1
1968,Positif,benarbenar,1
1969,Positif,benerrr,1
1970,Positif,bentar,1
1971,Positif,bepergian,1
1972,Positif,beragam,1
1973,Positif,beraktivitas,1
1974,Positif,berani,1
1975,Positif,berantas,1
1976,Positif,berbedabeda,1
1977,Positif,berdampak,1
1978,Positif,bergerak,1
1979,Positif,berhenti,1
1980,Positif,berinovasi,1
1981,Positif,berkarya,1
1982,Positif,berlanggan,1
1983,Positif,bersamasama,1
1984,Positif,bersatu,1
1985,Positif,berupaya,1
1986,Positif,bhinneka,1
1987,Positif,biarkan,1
1988,Positif,biggest,1
1989,Positif,bineka,1
1990,Positif,bingung,1
1991,Positif,bismillah,1
1992,Positif,blly,1
1993,Positif,bola,1
1994,Positif,boleh,1
1995,Positif,brand,1
1996,Positif,bread,1
1997,Positif,browing,1
1998,Positif,bunyi,1
1999,Positif,buruaaannn,1
2000,Positif,butuhkan,1
2001,Positif,byod,1
2002,Positif,canggih,1
2003,Positif,caper,1
2004,Positif,cc,1
2005,Positif,cemilan,1
2006,Positif,cerita,1
2007,Positif,ceritain,1
2008,Positif,change,1
2009,Positif,chat,1
2010,Positif,cinema,1
2011,Positif,close,1
2012,Positif,connection,1
2013,Positif,cord,1
2014,Positif,create,1
2015,Positif,customer,1
2016,Positif,dair,1
2017,Positif,dalan,1
2018,Positif,damirul,1
2019,Positif,dari,1
2020,Positif,daritadi,1
2021,Positif,datadatanya,1
2022,Positif,day,1
2023,Positif,dedy,1
2024,Positif,dengarkan,1
2025,Positif,denism,1
2026,Positif,depannya,1
2027,Positif,diakses,1
2028,Positif,dibalas,1
2029,Positif,dibayar,1
2030,Positif,diberdayakan,1
2031,Positif,dibikin,1
2032,Positif,didnt,1
2033,Positif,didukung,1
2034,Positif,dihindarkan,1
2035,Positif,diliatliat,1
2036,Positif,dilihat,1
2037,Positif,dimintakan,1
2038,Positif,diperpanjang,1
2039,Positif,dirasakan,1
2040,Positif,disajikan,1
2041,Positif,disetiap,1
2042,Positif,disuruh,1
2043,Positif,ditanyain,1
2044,Positif,ditunggu,1
2045,Positif,doh,1
2046,Positif,dont,1
2047,Positif,down,1
2048,Positif,downgrade,1
2049,Positif,drakor,1
2050,Positif,dukung,1
2051,Positif,duta,1
2052,Positif,eh,1
2053,Positif,eka,1
2054,Positif,email,1
2055,Positif,enek,1
2056,Positif,enhanced,1
2057,Positif,enterprise,1
2058,Positif,eq,1
2059,Positif,era,1
2060,Positif,etnik,1
2061,Positif,every,1
2062,Positif,fakta,1
2063,Positif,farhan,1
2064,Positif,farmrelated,1
2065,Positif,favorit,1
2066,Positif,febri,1
2067,Positif,fikar,1
2068,Positif,finally,1
2069,Positif,firman,1
2070,Positif,first,1
2071,Positif,for,1
2072,Positif,from,1
2073,Positif,ftth,1
2074,Positif,fucking,1
2075,Positif,gaesss,1
2076,Positif,gaiss,1
2077,Positif,gamers,1
2078,Positif,ganti,1
2079,Positif,gara-gara,1
2080,Positif,gawe,1
2081,Positif,ge,1
2082,Positif,gem,1
2083,Positif,gengs,1
2084,Positif,gengster,1
2085,Positif,gian,1
2086,Positif,gimananya,1
2087,Positif,god,1
2088,Positif,good,1
2089,Positif,gotten,1
2090,Positif,guyss,1
2091,Positif,haihaiiitau,1
2092,Positif,halfdemon,1
2093,Positif,hali,1
2094,Positif,hangat,1
2095,Positif,hanifal,1
2096,Positif,hapus,1
2097,Positif,having,1
2098,Positif,hehe,1
2099,Positif,helooow,1
2100,Positif,hhahaha,1
2101,Positif,hidup,1
2102,Positif,hihi,1
2103,Positif,hilda,1
2104,Positif,history,1
2105,Positif,hitam,1
2106,Positif,hooh,1
2107,Positif,hour,1
2108,Positif,how,1
2109,Positif,huhu,1
2110,Positif,hujan,1
2111,Positif,id,1
2112,Positif,idola,1
2113,Positif,iflix,1
2114,Positif,iku,1
2115,Positif,ikuti,1
2116,Positif,imam,1
2117,Positif,imbalan,1
2118,Positif,improved,1
2119,Positif,incognito,1
2120,Positif,incorr,1
2121,Positif,indihom,1
2122,Positif,indihomenya,1
2123,Positif,indimovie,1
2124,Positif,ininih,1
2125,Positif,instalasi,1
2126,Positif,internettelepon,1
2127,Positif,isinya,1
2128,Positif,its,1
2129,Positif,ive,1
2130,Positif,izin,1
2131,Positif,jadwal,1
2132,Positif,jam,1
2133,Positif,jangan,1
2134,Positif,jaringannya,1
